Index,Requirement,Ground Truth,Response,Equivalent
11721,"In case that ( prop_2 ) and ( prop_4 ) happens and continues to happen until ( prop_1 ) is detected , or else ( prop_3 ) .",prop_3 | ((prop_2 & prop_4) U prop_1),G ((prop_2 & prop_4) U prop_1) | prop_3,False
11722,"It is required that at a certain point ( prop_2 ) should happen then ( prop_1 ) , and also ( prop_3 ) .",prop_3 & F(prop_2 -> prop_1),G (prop_2 -> (F (prop_1 & prop_3))),False
11723,The scenario in which ( prop_3 ) does not happen is equivalent to the scenario in which ( prop_2 ) or ( prop_1 ) happens .,!prop_3 <-> (prop_1 | prop_2),!prop_3 <-> (prop_2 | prop_1),True
11724,( prop_1 ) and always ( prop_2 ),prop_1 & G prop_2,prop_1 & G prop_2,True
11725,( prop_1 ) or repeatedly ( prop_2 ),prop_1 | GF prop_2,prop_1 | G F prop_2,True
11726,"If it is not the case that ( prop_3 ) is detected and ( prop_2 ) is detected , then ( prop_1 ) should be detected .",(prop_2 & !prop_3) -> prop_1,G (!(prop_3 & prop_2) -> prop_1),False
11727,"If (prop_2), (prop_1).",prop_2 -> prop_1,G(prop_2 -> prop_1),False
11728,"If (prop_1) happens, then (prop_2) should happen as well, but (prop_3) should not happen.",!prop_3 & (prop_1 -> prop_2),G(prop_1 -> (prop_2 & !prop_3)),False
11729,Make sure that doing (prop_3) or (prop_1) is always equivalent to always doing (prop_2) .,(prop_1 | prop_3) <-> G prop_2,G((prop_3 | prop_1) <-> G prop_2),False
11730,"(prop_1) is equivalent to (prop_3), and do not do (prop_2) .",!prop_2 & (prop_1 <-> prop_3),G((prop_1 <-> prop_3) & !prop_2),False
11731,If ( prop_3 ) and ( prop_1 ) is equivalent to ( prop_4 ) and also ( prop_2 ) .,prop_2 & (prop_4 <-> (prop_1 & prop_3)),G((prop_3 & prop_1) <-> (prop_4 & prop_2)),False
11732,"when repeatedly ( prop_1 ) , repeatedly ( prop_2 )",GF prop_1 -> GF prop_2,G(prop_1 -> F prop_2) & G(prop_2 -> F prop_1),False
11733,"If you do (prop_3), then you should do (prop_2), or else don't do (prop_1) .",!prop_1 | (prop_3 -> prop_2),G (prop_3 -> (prop_2 | !prop_1)),False
11734,"If ( prop_2 ) then ( prop_1 ) happens , and this scenario will hold until at some point ( prop_3 ) does not happen .",(prop_2 -> prop_1) U !prop_3,G (prop_2 -> (prop_1 U !prop_3)),False
11735,( prop_3 ) should not happen and continues until at some point ( prop_2 ) and ( prop_1 ) happen .,!prop_3 U (prop_1 & prop_2),G (!prop_3 & (prop_3 U (prop_2 & prop_1))),False
11736,at some time ( prop_1 ) and repeatedly ( prop_2 ),F(prop_1 & GF prop_2),F (prop_1 & G F prop_2),True
11737,"For all time make sure that (prop_1), or else (prop_3) or (prop_2) is true .",prop_2 | prop_3 | G prop_1,G(prop_1 | prop_2 | prop_3),False
11738,"If (prop_3) doesn't happen, then if (prop_1), make (prop_2) .",!prop_3 -> (prop_1 -> prop_2),G (!prop_3 -> (prop_1 -> prop_2)),False
11739,"If ( prop_4 ) is equivalent to ( prop_1 ) and also ( prop_3 ) , then ( prop_2 ) .",(prop_3 & (prop_1 <-> prop_4)) -> prop_2,G((prop_4 <-> (prop_1 & prop_3)) -> prop_2),False
11740,Keep doing (prop_1) after doing (prop_2),F(prop_1 -> G prop_2),G(prop_2 -> X G(prop_1)),False
11741,"( prop_2 ) is not equivalent to ( prop_3 ) , and ( prop_1 ) .",prop_1 & !(prop_2 <-> prop_3),! (prop_2 <-> prop_3) & prop_1,True
11742,"Globally , if the transition action that ( prop_1 ) does not happen , and ( prop_4 ) , then the following condition is true : there shall exist a certain moment in the future eventually , at which ( prop_2 ) , and before this ( prop_3 ) .",G((prop_1 & prop_4) -> (prop_2 U prop_3)),G (!prop_1 & prop_4 -> F (prop_2 & !prop_3 U prop_2)),False
11743,"If ( prop_1 ) does not happen then ( prop_3 ) should happen and vice versa , and ( prop_2 ) should also be observed .",prop_2 & (!prop_1 <-> prop_3),G((!prop_1 <-> prop_3) & prop_2),False
11744,The scenario that ( prop_2 ) and ( prop_3 ) is detected if and only if the scenario that ( prop_1 ) should be observed .,prop_1 <-> (prop_2 & prop_3),G((prop_2 & prop_3) <-> prop_1),False
11745,"If you ensure that (prop_4) implies (prop_3), then you should also make sure that (prop_2) is equivalent to (prop_1) .",(prop_4 -> prop_3) -> (prop_1 <-> prop_2),G((prop_4 -> prop_3) -> (prop_2 <-> prop_1)),False
11746,The situation in which (prop_1) happens and continues until (prop_2) happens is equivalent to the situation in which (prop_3) and (prop_4) happen at the same time .,(prop_3 & prop_4) <-> (prop_1 U prop_2),(prop_1 U prop_2) <-> (prop_3 & prop_4),True
11747,repeatedly ( prop_1 ) means that ( prop_2 ),GF prop_1 -> prop_2,G(prop_1 -> F(prop_2)),False
11748,"If (prop_2), then (prop_1), but if (prop_4) or (prop_3), then stop .",(prop_2 -> prop_1) U (prop_3 | prop_4),G(prop_2 -> prop_1) & G((prop_4 | prop_3) -> G(!prop_1 & !prop_2 & !prop_3 & !prop_4)),False
11749,"If at some point ( prop_4 ) or ( prop_1 ) then the scenario is equivalent to ( prop_2 ) , it should be followed by ( prop_3 ) .",(prop_2 <-> (prop_1 | prop_4)) -> prop_3,G ( (prop_4 | prop_1) & prop_2 -> X prop_3 ),False
11750,"If (prop_2) is the same as (prop_3), then if (prop_4), then (prop_1) .",(prop_2 <-> prop_3) -> (prop_4 -> prop_1),G((prop_2 <-> prop_3) -> (prop_4 -> prop_1)),False
11751,"If ( prop_1 ) is equivalent to ( prop_2 ) , then ( prop_3 ) and ( prop_4 ) .",(prop_1 <-> prop_2) -> (prop_3 & prop_4),G((prop_1 <-> prop_2) -> (prop_3 & prop_4)),False
11752,forever ( prop_1 ) and ( prop_2 ),G(prop_1 & prop_2),G prop_1 & G prop_2,True
11753,"If it is the case that for the event that ( prop_4 ) happens then ( prop_2 ) , and this in turn implies ( prop_1 ) , then ( prop_3 ) has to be true .",((prop_4 -> prop_2) -> prop_1) -> prop_3,((prop_4 -> prop_2) -> prop_1) -> prop_3,True
11754,"( prop_4 ) or ( prop_2 ) or ( prop_1 ) should be observed , equivalent to the condition that ( prop_3 ) should be observed .",prop_3 <-> (prop_1 | prop_2 | prop_4),G((prop_4 | prop_2 | prop_1) <-> prop_3),False
11755,"If ( prop_1 ) happens and continues until ( prop_3 ) happens , then ( prop_2 ) should not happen .",(prop_1 U prop_3) -> !prop_2,G((prop_1 U prop_3) -> !prop_2),False
11756,forever ( prop_1 ) or ( prop_2 ),G(prop_1 | prop_2),G prop_1 | prop_2,False
11757,"If you do not do (prop_2), then you should do (prop_3) and (prop_1) .",!prop_2 -> (prop_1 & prop_3),G (!prop_2 -> (prop_3 & prop_1)),False
11758,It is not the case that ( prop_2 ) and ( prop_1 ) are both true if and only if ( prop_3 ) is true .,!(prop_3 <-> (prop_1 & prop_2)),!( (prop_2 & prop_1) <-> prop_3 ),True
11759,The scenario in which ( prop_3 ) does not happen is equivalent to the scenario in which ( prop_2 ) happens and continues until ( prop_1 ) happens .,!prop_3 <-> (prop_2 U prop_1),!prop_3 <-> (prop_2 U prop_1),True
11760,"If ( prop_2 ) is equivalent to ( prop_4 ) and this scenario continues until ( prop_3 ) is detected , then ( prop_1 ) .",((prop_2 <-> prop_4) U prop_3) -> prop_1,G((prop_2 <-> prop_4) & !prop_3) -> (prop_2 <-> prop_4) U (prop_3 & prop_1),False
11761,"On condition that ( prop_2 ) or ( prop_1 ) , then the condition that ( prop_3 ) is n't true .",G((prop_1 | prop_2) -> !G prop_3),G ((prop_2 | prop_1) -> !prop_3),False
11762,"Either (prop_4) or (prop_1) should happen, and at the same time, either (prop_3) or (prop_2) .",(prop_1 | prop_4) & (prop_2 | prop_3),G((prop_4 | prop_1) & (prop_3 | prop_2)),False
11763,"If (prop_1), then do (prop_4), which is the same as if (prop_2) happens and continues until (prop_3) happens .",(prop_1 -> prop_4) <-> (prop_2 U prop_3),prop_1 -> (prop_4 <-> (prop_2 U prop_3)),False
11764,"For all time, (prop_3), is equivalent to the scenario in which (prop_2) and (prop_1) happen .",(prop_1 & prop_2) <-> G prop_3,G(prop_3 <-> (prop_2 & prop_1)),False
11765,"( prop_2 ) should not happen if ( prop_1 ) does not happen , and ( prop_3 ) should also be true all the time . ",(!prop_2 -> !prop_1) & G prop_3,G(!prop_1 -> !prop_2) & G(prop_3),False
11766,"If (prop_1) or (prop_2), then either do (prop_3) or (prop_4) .",(prop_1 | prop_2) -> (prop_3 | prop_4),G ((prop_1 | prop_2) -> (prop_3 | prop_4)),False
11767,"If you do not do (prop_2), then either (prop_1) or (prop_3) .",!prop_2 -> (prop_1 | prop_3),G (!prop_2 -> (prop_1 | prop_3)),False
11768,"While ( prop_3 ) and ( prop_2 ) then in response there will be a certain time instant in the future before the execution ends finally , after which ( prop_1 ) .",G((prop_2 & prop_3) -> FG prop_1),G((prop_3 & prop_2) -> F(prop_1)),False
11769,"If (prop_2) holds until (prop_4), then make sure (prop_3) and (prop_1) both happen .",(prop_2 U prop_4) -> (prop_1 & prop_3),G((prop_2 U prop_4) -> F(prop_3 & prop_1)),False
11770,( prop_1 ) and never ( prop_2 ),prop_1 & G!prop_2,G(prop_1 & !prop_2),False
11771,"If (prop_2) is always true, then make sure (prop_1) is not true and (prop_3) is true .",G prop_2 -> (!prop_1 & prop_3),G(prop_2 -> (!prop_1 & prop_3)),False
11772,"( prop_2 ) and ( prop_3 ) then implies ( prop_1 ), or it will be ( prop_4 ) .",prop_4 | ((prop_2 & prop_3) -> prop_1),G ((prop_2 & prop_3) -> (prop_1 | prop_4)),False
11773,"If (prop_2) is equal to (prop_3), then make sure (prop_1) is true for all time afterward .",(prop_2 <-> prop_3) -> G prop_1,G(prop_2 <-> prop_3) -> G(prop_1),False
11774,Either for all time (prop_1) is true or else both (prop_2) and (prop_3) are true .,(prop_2 & prop_3) | G prop_1,G prop_1 | (prop_2 & prop_3),True
11775,at some time ( prop_1 ) until never ( prop_2 ),F(prop_1 U G!prop_2),F (prop_1 U G !prop_2),True
11776,If ( prop_3 ) is not equivalent to ( prop_1 ) then ( prop_2 ) .,!(prop_1 <-> prop_3) -> prop_2,G(!((prop_3 <-> prop_1)) -> prop_2),False
11777,If ( prop_2 ) is equivalent to ( prop_1 ) or if ( prop_3 ) then ( prop_4 ) .,(prop_3 | (prop_1 <-> prop_2)) -> prop_4,G((prop_2 <-> prop_1) | prop_3) -> prop_4,False
11778,"If it is implied that when (prop_1), then (prop_2), then it should be globally true that (prop_3) .",(prop_1 -> prop_2) -> G prop_3,G((prop_1 -> prop_2) -> prop_3),False
11779,forever ( prop_1 ) or at any time ( prop_2 ),G(prop_1 | F prop_2),G prop_1 | F prop_2,False
11780,Do not do (prop_2) until if (prop_1) happens then you should do (prop_3) .,!prop_2 U (prop_1 -> prop_3),G (!prop_2 U (prop_1 -> prop_3)),False
11781,"It is required that at the end of the simulation either ( prop_2 ) or ( prop_3 ) should have happened , and also ( prop_1 ) .",prop_1 & F(prop_2 | prop_3),G F (prop_1 & (prop_2 | prop_3)),False
11782,don't ( prop_1 ) until repeatedly ( prop_2 ),!(prop_1 U GF prop_2),!prop_1 U (G F prop_2),False
11783,"If (prop_2) is equivalent to (prop_3), then make sure (prop_1) happens .",(prop_2 <-> prop_3) -> F prop_1,G((prop_2 <-> prop_3) -> F prop_1),False
11784,"If (prop_1), then (prop_3), and if (prop_2), then (prop_4), are equivalent .",(prop_1 -> prop_3) <-> (prop_2 -> prop_4),((prop_1 -> prop_3) <-> (prop_2 -> prop_4)),True
11785,"(prop_1) doesn't happen, or make sure (prop_2) and (prop_3) both happen .",!prop_1 | (prop_2 & prop_3),G(!prop_1 | (prop_2 & prop_3)),False
11786,"If (prop_2) and (prop_3) happen at the same time, then keep this condition until (prop_1) is not true .",(prop_2 & prop_3) U !prop_1,G((prop_2 & prop_3) -> ((prop_2 & prop_3) U !prop_1)),False
11787,"If (prop_2), then (prop_1), or else keep (prop_3) all the time .",(prop_2 -> prop_1) | G prop_3,G(prop_2 -> prop_1) & G(!prop_2 -> prop_3),False
11788,"If you do (prop_1) then you should do (prop_3) and vice versa, or else keep doing (prop_2) until you do (prop_4) .",(prop_1 <-> prop_3) | (prop_2 U prop_4),((prop_1 <-> prop_3) | (prop_2 W prop_4)),False
11789,"when ( prop_1 ) , do not ( prop_2 )",prop_1 -> !prop_2,G(prop_1 -> !prop_2),False
11790,If ( prop_2 ) is equivalent to ( prop_3 ) and also ( prop_1 ) .,prop_1 & (prop_2 <-> prop_3),prop_2 <-> (prop_3 & prop_1),False
11791,when possible ( prop_1 ) and never ( prop_2 ),F(prop_1 & G!prop_2),G(prop_1 -> X(prop_1 | !prop_1)) & G(!prop_2),False
11792,"If ( prop_2 ) is equivalent to ( prop_3 ) , then ( prop_4 ) , and ( prop_1 ) .",prop_1 & ((prop_2 <-> prop_3) -> prop_4),G((prop_2 <-> prop_3) -> (prop_4 & prop_1)),False
11793,"If it is not the case that at some point ( prop_2 ) happens and continues to happen until ( prop_3 ) is detected , then ( prop_1 ) .",!(prop_2 U prop_3) -> prop_1,!F(prop_2 & G(prop_2 U prop_3)) -> prop_1,False
11794,"( prop_3 ) and ( prop_4 ) should happen at the same time , and also ( prop_2 ) happens and continues until ( prop_1 ) happens .",prop_3 & prop_4 & (prop_2 U prop_1),(prop_3 & prop_4) & (prop_2 U prop_1),True
11795,"when at some time ( prop_1 ) , forever ( prop_2 )",F prop_1 -> G prop_2,F (prop_1 & G prop_2),False
11796,"In case that ( prop_2 ) or ( prop_4 ) is happening until a time point that ( prop_1 ) should occur , then as a result ( prop_3 ) .",((prop_2 | prop_4) U prop_1) -> prop_3,G ((prop_2 | prop_4) U prop_1) -> prop_3,False
11797,Eventually do prop_1 but never do prop_2,F prop_1 & G!prop_2,F prop_1 & G !prop_2,True
11798,Keep having (prop_4) and (prop_1) until a point where both (prop_3) and (prop_2) happen simultaneously.,(prop_1 & prop_4) U (prop_2 & prop_3),prop_4 & prop_1 U (prop_3 & prop_2),False
11799,"Once (prop_3) and (prop_2) both happen, eventually (prop_1) should also happen .",(prop_2 & prop_3) -> F prop_1,G((prop_3 & prop_2) -> F prop_1),False
11800,do not ( prop_1 ) and repeatedly ( prop_2 ),!(prop_1 & GF prop_2),G(!prop_1 & F prop_2),False
11801,"If ( prop_4 ) or ( prop_3 ) then ( prop_2 ) , the above condition is equivalent to ( prop_1 ) .",prop_1 <-> ((prop_3 | prop_4) -> prop_2),( (prop_4 | prop_3) -> prop_2 ) <-> prop_1,True
11802,"Globally , everytime when ( prop_3 ) until ( prop_2 ) , then the following condition holds : there will have to be eventually a certain time point in the future , after which ( prop_1 ) .",G((prop_3 U prop_2) -> FG prop_1),G ((prop_3 U prop_2) -> F G prop_1),True
11803,"Achieve (prop_1), but only if (prop_3) and (prop_2) are currently happening .",prop_2 & prop_3 & F prop_1,G (prop_1 -> (prop_2 & prop_3)),False
11804,The scenario in which (prop_1) happens and continues until (prop_3) happens is equivalent to the scenario in which (prop_2) is equivalent to (prop_4) .,(prop_2 <-> prop_4) <-> (prop_1 U prop_3),(prop_1 U prop_3) <-> (prop_2 <-> prop_4),True
11805,"Globally , while the scenario that ( prop_1 ) is detected , then ( prop_3 ) should be true , and in response ( prop_2 ) .",prop_2 & G(prop_1 -> prop_3),G (prop_1 -> (prop_3 & X prop_2)),False
11806,"Globally , when the transition action that ( prop_1 ) occurs , or ( prop_3 ) , then the condition that ( prop_2 ) ought n't to be true .",G((prop_1 | prop_3) -> !F prop_2),G ((prop_1 | prop_3) -> !prop_2),False
11807,always ( prop_1 ) until ( prop_2 ),G(prop_1 U prop_2),G(prop_1 U prop_2),True
11808,do not ( prop_1 ) or ( prop_2 ),!(prop_1 | prop_2),G!((prop_1) | (prop_2)),False
11809,(prop_1).,prop_1,prop_1,True
11810,"Either (prop_3) or (prop_1) should happen at some point, and (prop_2) should eventually happen .",(prop_1 | prop_3) & F prop_2,F (prop_3 | prop_1) & F prop_2,False
11811,never ( prop_1 ) and ( prop_2 ),G(!prop_1 & prop_2),G!((prop_1) & (prop_2)),False
11812,at any time ( prop_1 ) and do not ( prop_2 ),F(prop_1 & !prop_2),G(prop_1 & !prop_2),False
11813,"If ( prop_1 ) then ( prop_3 ) happens , as well as ( prop_2 ) , and ( prop_4 ) .",prop_2 & prop_4 & (prop_1 -> prop_3),prop_1 -> (prop_3 & prop_2 & prop_4),False
11814,repeatedly ( prop_1 ) means that at some time ( prop_2 ),GF prop_1 -> F prop_2,G(prop_1 -> F(prop_2)),False
11815,"It is required that ( prop_3 ) and ( prop_2 ) must be detected at the same time in the future , which is equivalent to the scenario that ( prop_1 ) .",prop_1 <-> F(prop_2 & prop_3),G F (prop_3 & prop_2) <-> G F prop_1,False
11816,"If ( prop_1 ) is equivalent to ( prop_2 ) , then ( prop_3 ) should not happen .",(prop_1 <-> prop_2) -> !prop_3,G((prop_1 <-> prop_2) -> !prop_3),False
11817,"It is required that (prop_2) and (prop_3) happen at the same time, and (prop_1) does not .",!prop_1 & prop_2 & prop_3,G((prop_2 & prop_3) -> !prop_1),False
11818,repeatedly ( prop_1 ) until ( prop_2 ),G(F prop_1 U prop_2),G(prop_1 U prop_2),False
11819,"If (prop_3) is always true, then (prop_1) should always be equivalent to (prop_2) .",G prop_3 -> (prop_1 <-> prop_2),G(prop_3) -> G(prop_1 <-> prop_2),False
11820,"If ( prop_4 ) then ( prop_2 ) happens , or else ( prop_3 ) is equivalent to the case ( prop_1 ) .",(prop_4 -> prop_2) | (prop_1 <-> prop_3),G(prop_4 -> F prop_2) & G(!prop_4 -> (prop_3 <-> prop_1)),False
11821,If ( prop_3 ) and ( prop_1 ) then ( prop_2 ) .,(prop_1 & prop_3) -> prop_2,G ((prop_3 & prop_1) -> prop_2),False
11822,It is required that at a certain point ( prop_2 ) is equivalent to the scenario in which ( prop_3 ) and ( prop_1 ) .,(prop_1 & prop_3) <-> F prop_2,F (prop_2 <-> (prop_3 & prop_1)),False
11823,"( prop_1 ) is equivalent to ( prop_4 ) , or else ( prop_2 ) and ( prop_3 ) should happen at the same time .",(prop_1 <-> prop_4) | (prop_2 & prop_3),G((prop_1 <-> prop_4) | (prop_2 & prop_3)),False
11824,(prop_2). (prop_3) before (prop_1).,prop_2 & (prop_3 U prop_1),G (prop_2 & prop_3) -> (!prop_1 U (prop_2 & prop_3)),False
11825,"If ( prop_2 ) happens and continues to happen until ( prop_3 ) or else ( prop_1 ) , and also ( prop_4 ) then .",prop_4 & (prop_1 | (prop_2 U prop_3)),prop_4 & (prop_2 U (prop_3 | prop_1)),False
11826,never ( prop_1 ) and never ( prop_2 ),G(!prop_1 & G!prop_2),G!prop_1 & G!prop_2,True
