Index,Requirement,Ground Truth,Response,Equivalent
11416,"If you do (prop_4) and keep doing it until (prop_2), then you should do (prop_1) and then (prop_3) .",(prop_4 U prop_2) -> (prop_1 -> prop_3),(prop_4 U prop_2) -> F(prop_1 & F prop_3),False
11417,"(prop_1) and (prop_3) should happen at the same time, and (prop_2) should happen until (prop_4) afterwards .",prop_1 & prop_3 & (prop_2 U prop_4),(prop_1 & prop_3) & (prop_2 U prop_4),True
11418,"If ( prop_3 ) or ( prop_4 ) then ( prop_1 ) , the above situation is equivalent to ( prop_2 ) .",prop_2 <-> ((prop_3 | prop_4) -> prop_1),((prop_3 | prop_4) -> prop_1) <-> prop_2,True
11419,"If either ( prop_4 ) or ( prop_2 ) is observed until at some point ( prop_1 ) happens , then as a result ( prop_3 ) should be observed .",((prop_2 | prop_4) U prop_1) -> prop_3,((prop_4 | prop_2) U prop_1) -> prop_3,True
11420,repeatedly ( prop_1 ) and always ( prop_2 ),G(F prop_1 & G prop_2),GF prop_1 & G prop_2,True
11421,"If (prop_2), then do (prop_1), but keep doing (prop_3) until (prop_4) .",(prop_2 -> prop_1) & (prop_3 U prop_4),prop_2 -> (prop_1 & (prop_3 U prop_4)),False
11422,"If (prop_1) and (prop_4) happen at the same time, then wait until (prop_3) and (prop_2) happen at the same time .",(prop_1 & prop_4) U (prop_2 & prop_3),G((prop_1 & prop_4) -> (prop_1 & prop_4) U (prop_3 & prop_2)),False
11423,"When you finish (prop_2), (prop_1) and (prop_3).",F prop_2 -> (prop_1 & prop_3),G(prop_2 -> (prop_1 & prop_3)),False
11424,"If it is not (prop_1), then (prop_3) until (prop_2) .",!prop_1 -> (prop_3 U prop_2),(!prop_1) -> (prop_3 U prop_2),True
11425,Doing (prop_3) and (prop_1) is equivalent to always doing (prop_2) .,(prop_1 & prop_3) <-> G prop_2,(prop_3 & prop_1) <-> G prop_2,True
11426,"If ( prop_1 ) then ( prop_2 ) , or else ( prop_3 ) , or else ( prop_4 ) .",prop_3 | prop_4 | (prop_1 -> prop_2),(prop_1 -> prop_2) | (!prop_1 & prop_3) | (!prop_1 & !prop_3 & prop_4),False
11427,"It is always the case that when ( prop_3 ) , or ( prop_1 ) , then in response the condition that eventually ( prop_2 ) shall not be true .",G((prop_1 | prop_3) -> !F prop_2),G((prop_3 | prop_1) -> !F prop_2),True
11428,"It is always the case that when ( prop_1 ) , then the following condition is true : for each time instant in the future before the simulation ends there must exist a certain time point in the future eventually , at which the event that ( prop_2 ) is detected .",G(prop_1 -> GF prop_2),G(prop_1 -> G F prop_2),True
11429,"If (prop_3) is always true, then (prop_2), or else not (prop_1) .",!prop_1 | (G prop_3 -> prop_2),(G prop_3 -> prop_2) | !prop_1,True
11430,always ( prop_1 ) until ( prop_2 ),G(prop_1 U prop_2),(G prop_1) U prop_2,False
11431,do prop_1 right now,prop_1,prop_1,True
11432,"Get (prop_3) done, and if (prop_1) is in the way, then do (prop_2) also .",(prop_1 -> prop_2) & F prop_3,prop_3 & (prop_1 -> prop_2),False
11433,"If you do not do (prop_1), then you should do either (prop_3) or (prop_2) .",!prop_1 -> (prop_2 | prop_3),!prop_1 -> (prop_3 | prop_2),True
11434,"(prop_2) and (prop_3) occurs, and (prop_1) should be true if (prop_4) happens .",prop_2 & prop_3 & (prop_1 -> prop_4),(prop_2 & prop_3) & (prop_4 -> prop_1),False
11435,"when repeatedly ( prop_1 ) , at any time ( prop_2 )",GF prop_1 -> F prop_2,G(prop_1) -> G(prop_2),False
11436,"If (prop_3) eventually happens, then make sure either (prop_1) or (prop_2) happens .",F prop_3 -> (prop_1 | prop_2),F prop_3 -> (prop_1 | prop_2),True
11437,( prop_1 ) does not happen is equivalent to the case that if ( prop_3 ) then ( prop_2 ) happens .,!prop_1 <-> (prop_3 -> prop_2),(!prop_1) <-> (prop_3 -> prop_2),True
11438,"In case that ( prop_3 ) happens and continues to happen until ( prop_1 ) is detected , or else ( prop_4 ) , or else ( prop_2 ) .",prop_2 | prop_4 | (prop_3 U prop_1),((prop_3 U prop_1) | prop_4) | prop_2,True
11439,"Either ( prop_2 ) or ( prop_1 ) should not happen , and ( prop_3 ) .",prop_3 & !(prop_1 | prop_2),(prop_2 | !prop_1) & prop_3,False
11440,"It is required that (prop_2) and (prop_3) happen at the same time, and (prop_1) does not .",!prop_1 & prop_2 & prop_3,(prop_2 & prop_3) & !prop_1,True
11441,repeatedly ( prop_1 ) until ( prop_2 ),G(F prop_1 U prop_2),(G prop_1) U prop_2,False
11442,"If (prop_1) is always true, then (prop_2) should be equivalent to (prop_3) .",G prop_1 -> (prop_2 <-> prop_3),G(prop_1) -> (prop_2 <-> prop_3),True
11443,"It is required that at some point ( prop_4 ) and ( prop_1 ) are detected and this is equivalent to the scenario in which ( prop_3 ) is detected , and this will happen until ( prop_2 ) is detected .",(prop_3 <-> (prop_1 & prop_4)) U prop_2,(F(prop_4 & prop_1)) <-> (prop_3 U prop_2),False
11444,Sometime soon make sure that (prop_3) occurs if and only if both (prop_2) and (prop_1) occur .,(prop_1 & prop_2) <-> F prop_3,F(prop_3 <-> (prop_2 & prop_1)),False
11445,repeatedly ( prop_1 ) until at any time ( prop_2 ),G(F prop_1 U F prop_2),(G prop_1) U (F prop_2),False
11446,"The scenario that ( prop_4 ) happens until ( prop_1 ) happens , or the scenario that ( prop_3 ) is detected , and also the scenario that ( prop_2 ) is detected .",prop_2 & (prop_3 | (prop_4 U prop_1)),(prop_4 U prop_1) | (prop_3 & prop_2),False
11447,The scenario in which (prop_1) happens and continues until (prop_2) happens is equivalent to the scenario in which (prop_3) happens and then (prop_4) happens .,(prop_3 -> prop_4) <-> (prop_1 U prop_2),(prop_1 U prop_2) <-> (prop_3 & F prop_4),False
11448,never ( prop_1 ) and never ( prop_2 ),G(!prop_1 & G!prop_2),G(!prop_1) & G(!prop_2),True
11449,"If at some point ( prop_4 ) and ( prop_1 ) is detected and this scenario continues until ( prop_3 ) is detected , then ( prop_2 ) .",((prop_1 & prop_4) U prop_3) -> prop_2,F((prop_4 & prop_1) U prop_3) -> prop_2,False
11450,at some time ( prop_1 ) until never ( prop_2 ),F(prop_1 U G!prop_2),F(prop_1 U G !prop_2),True
11451,don't ( prop_1 ) or whenever ( prop_2 ),!(prop_1 | F prop_2),!prop_1 | G(prop_2 -> prop_2),False
11452,"While (prop_3), do (prop_1), and when (prop_2), then (prop_4).",(prop_3 -> prop_1) & (prop_2 -> prop_4),(G(prop_3 -> prop_1)) & (G(prop_2 -> prop_4)),False
11453,Do not (prop_1) at this point!,!prop_1,!prop_1,True
11454,It should be the case that at the same time (prop_3) and (prop_2) are true and that (prop_4) is equivalent to (prop_1) .,prop_2 & prop_3 & (prop_1 <-> prop_4),(prop_3 & prop_2) & (prop_4 <-> prop_1),True
11455,"If at some point ( prop_1 ) is equivalent to ( prop_2 ) and this scenario continues until ( prop_4 ) is detected , or else ( prop_3 ) .",prop_3 | ((prop_1 <-> prop_2) U prop_4),F((prop_1 <-> prop_2) U prop_4) | prop_3,False
11456,don't ( prop_1 ) until at some time ( prop_2 ),!(prop_1 U F prop_2),!prop_1 U prop_2,False
11457,"It should be the case that if ( prop_4 ) or ( prop_2 ) then ( prop_3 ), and ( prop_1 ) .",prop_1 & ((prop_2 | prop_4) -> prop_3),((prop_4 | prop_2) -> prop_3) & prop_1,True
11458,"If ( prop_1 ) happens then ( prop_2 ) and also if ( prop_3 ) happens , the scenario is equivalent to ( prop_4 ) .",prop_4 <-> (prop_3 & (prop_1 -> prop_2)),((prop_1 -> prop_2) & (prop_3 -> prop_4)) <-> prop_4,False
11459,"if at some time ( prop_1 ) , repeatedly ( prop_2 )",F prop_1 -> GF prop_2,F(prop_1) -> G(prop_2),False
11460,always ( prop_1 ) or ( prop_2 ),G(prop_1 | prop_2),G(prop_1) | prop_2,False
11461,"If ( prop_2 ) is not detected and ( prop_3 ) , or else ( prop_1 ) .",prop_1 | (!prop_2 & prop_3),(!prop_2 & prop_3) | prop_1,True
11462,"For each time instant ( prop_2 ) and ( prop_3 ) should be true , or else ( prop_1 ) .",prop_1 | G(prop_2 & prop_3),G((prop_2 & prop_3) | prop_1),False
11463,never ( prop_1 ) until at any time ( prop_2 ),G(!prop_1 U F prop_2),!prop_1 U prop_2,False
11464,don't ( prop_1 ) and ( prop_2 ),!(prop_2 & F prop_1),!(prop_1 & prop_2),False
11465,( prop_1 ) or don't ( prop_2 ),prop_1 | !prop_2,prop_1 | !prop_2,True
11466,( prop_2 ) and ( prop_3 ) and ( prop_4 ) then in response ( prop_1 ) .,(prop_2 & prop_3 & prop_4) -> prop_1,G((prop_2 & prop_3 & prop_4) -> F prop_1),False
11467,"if forever ( prop_1 ) , ( prop_2 )",G prop_1 -> prop_2,G(prop_1) -> prop_2,True
11468,"If (prop_4) continues to happen until (prop_3) occurs, then it must be the case that either (prop_1) or (prop_2) happens as well.",(prop_4 U prop_3) -> (prop_1 | prop_2),(prop_4 U prop_3) -> (prop_1 | prop_2),True
11469,don't ( prop_1 ) or ( prop_2 ),!(prop_1 | prop_2),!(prop_1) | prop_2,False
11470,"If (prop_2) and (prop_4), then (prop_1) and (prop_3) .",(prop_2 & prop_4) -> (prop_1 & prop_3),(prop_2 & prop_4) -> (prop_1 & prop_3),True
11471,"During the interval that ( prop_1 ) then in response there will ultimately exist a certain time instant in the future before the simulation ends , at which the scenario that ( prop_2 ) will have to occur .",G(prop_1 -> F prop_2),G(prop_1 -> F prop_2),True
11472,"Any of the following should happen: (prop_4) or (prop_3), and (prop_1) or (prop_2) .",(prop_3 | prop_4) & (prop_1 | prop_2),(prop_4 | prop_3) & (prop_1 | prop_2),True
11473,"Globally , everytime when ( prop_2 ) , and ( prop_3 ) , then the condition that uninterruptedly ( prop_1 ) ought n't to be true .",G((prop_2 & prop_3) -> !G prop_1),G((prop_2 & prop_3) -> !G(prop_1)),True
11474,at some time ( prop_1 ) until forever ( prop_2 ),F(prop_1 U G prop_2),F(prop_1 U G prop_2),True
11475,never ( prop_1 ) means that ( prop_2 ),G!prop_1 -> prop_2,G(!prop_1) <-> prop_2,False
11476,"(prop_3) is equivalent to (prop_1), and at some point in the future, (prop_2) must happen.",(prop_1 <-> prop_3) & F prop_2,(prop_3 <-> prop_1) & F prop_2,True
11477,"If ( prop_1 ) then ( prop_2 ) , or else ( prop_4 ) , and also ( prop_3 ) .",prop_3 & (prop_4 | (prop_1 -> prop_2)),((prop_1 -> prop_2) | prop_4) & prop_3,True
11478,"Until you reach the situation where (prop_3) is equivalent to (prop_1), either do (prop_4) or (prop_2) .",(prop_1 | prop_3) U (prop_2 <-> prop_4),(prop_4 | prop_2) U (prop_3 <-> prop_1),False
11479,"Always have (prop_3), is equivalent to the scenario in which both ( prop_2 ) does not happen and ( prop_1 ) happens .",(prop_1 & !prop_2) <-> G prop_3,G(prop_3) <-> (!prop_2 & prop_1),True
11480,"when ( prop_1 ) , repeatedly ( prop_2 )",prop_1 -> GF prop_2,G(prop_1 -> G prop_2),False
11481,"Globally , whenever there will be a certain time instant in the future before the execution ends , at which ultimately ( prop_2 ) , until then ( prop_3 ) then there must be finally a time in the future before the execution ends , after which in the future till the execution ends ( prop_1 ) .",G((prop_2 U prop_3) -> FG prop_1),G(F(prop_3 U prop_2) -> F(G prop_1)),False
11482,"The scenario in which at some point ( prop_3 ) or ( prop_1 ) happens and continues to happen until ( prop_2 ) , is equivalent to ( prop_4 ) .",prop_4 <-> ((prop_1 | prop_3) U prop_2),(F((prop_3 | prop_1) U prop_2)) <-> prop_4,False
11483,"(prop_2) should not happen, and make sure (prop_3) and (prop_1) both happen .",prop_1 & !prop_2 & prop_3,G(!prop_2) & F(prop_3 & prop_1),False
11484,"( prop_1 ) is not true is equivalent to ( prop_3 ) is true, and then implies ( prop_2 ) should be true .",(!prop_1 <-> prop_3) -> prop_2,(!prop_1 <-> prop_3) -> prop_2,True
11485,"If (prop_2) is equivalent to (prop_3), then at some point make (prop_1) happen .",(prop_2 <-> prop_3) -> F prop_1,(prop_2 <-> prop_3) -> F prop_1,True
11486,"If you do (prop_3) and observe (prop_1), then keep doing it until you also see (prop_2), at which point you should do (prop_4) .",(prop_1 & prop_3) U (prop_2 -> prop_4),G((prop_3 & prop_1) -> ((prop_3 & prop_1) U (prop_2 & X prop_4))),False
11487,"If (prop_2), then (prop_3), or else (prop_1) is equivalent to (prop_4) .",(prop_2 -> prop_3) | (prop_1 <-> prop_4),((prop_2 -> prop_3) | !prop_2) <-> prop_4,False
11488,The scenario in which at each time step (prop_2) is true and (prop_3) is true is equivalent to the scenario in which (prop_1) is not true .,!prop_1 <-> (prop_3 & G prop_2),G(prop_2 & prop_3) <-> !prop_1,False
11489,"For every moment, the scenario where ( prop_3 ) happens is equivalent to the scenario where ( prop_2 ) happens if and only if ( prop_1 ) happens.",(prop_1 <-> prop_2) <-> G prop_3,G(prop_3 <-> (prop_2 <-> prop_1)),False
11490,"If it is not the case that ( prop_3 ) or ( prop_2 ) then ( prop_1 ) is true , and vice versa .",prop_1 <-> !(prop_2 | prop_3),(!(prop_3 | prop_2)) <-> prop_1,True
11491,(prop_3) until (prop_2). Then (prop_1).,(prop_3 U prop_2) -> prop_1,(prop_3 U prop_2) & F prop_1,False
11492,"( prop_4 ) and ( prop_2 ) then implies ( prop_3 ), or it will be ( prop_1 ) .",prop_1 | ((prop_2 & prop_4) -> prop_3),((prop_4 & prop_2) -> prop_3) | prop_1,True
11493,"The scenario in which ( prop_3 ) or ( prop_1 ) is true is equivalent to the scenario in which if ( prop_2 ) happens, then ( prop_4 ) should happen as well.",(prop_2 -> prop_4) <-> (prop_1 | prop_3),(prop_3 | prop_1) <-> (prop_2 -> prop_4),True
11494,"For each time instant in the future ( prop_2 ) is true , and ( prop_3 ) and ( prop_1 ) should happen at the same time .",prop_1 & prop_3 & G prop_2,G(prop_2 & (prop_3 & prop_1)),False
11495,Guarantee to (prop_1),G prop_1,F prop_1,False
11496,( prop_1 ) until never ( prop_2 ),prop_1 U G!prop_2,prop_1 U !prop_2,False
11497,don't ( prop_1 ) and at any time ( prop_2 ),!(F prop_1 & F prop_2),!prop_1 & GF prop_2,False
11498,"It is equivalent to have the scenario that ( prop_2 ) if and only if either of the following two conditions is true : the scenario that ( prop_3 ) should lead to ( prop_1 ) , or the scenario that ( prop_4 ) .",prop_4 <-> (prop_1 | (prop_2 -> prop_3)),prop_2 <-> ((G(prop_3 -> F prop_1)) | prop_4),False
11499,"If (prop_2) is equivalent to (prop_4), then either (prop_1) or (prop_3) can happen .",(prop_2 <-> prop_4) -> (prop_1 | prop_3),(prop_2 <-> prop_4) -> F(prop_1 | prop_3),False
11500,"If at some point you do (prop_2) or (prop_3), then keep doing that until you see that (prop_1) implies (prop_4) .",(prop_2 | prop_3) U (prop_1 -> prop_4),F((prop_2 | prop_3) -> ((prop_2 | prop_3) U (prop_1 -> prop_4))),False
11501,The scenario that ( prop_1 ) is not detected implies that ( prop_2 ) keeps happening until ( prop_3 ) .,(!prop_1 -> prop_2) U prop_3,(!prop_1) -> (prop_2 U prop_3),False
11502,always ( prop_1 ) and forever ( prop_2 ),G(prop_1 & G prop_2),G(prop_1) & G(prop_2),True
11503,Either finally makes (prop_3) happen or make sure (prop_1) and (prop_2) happen at the same time .,(prop_1 & prop_2) | F prop_3,F prop_3 | (prop_1 & prop_2),True
11504,"If (prop_1), then (prop_4). In addition, (prop_2) is equivalent to (prop_3) .",(prop_1 -> prop_4) & (prop_2 <-> prop_3),(prop_1 -> prop_4) & (prop_2 <-> prop_3),True
11505,In case that at some point ( prop_1 ) or ( prop_4 ) is equivalent to ( prop_2 ) and this scenario is continued until ( prop_3 ) .,(prop_2 <-> (prop_1 | prop_4)) U prop_3,F((prop_1 | prop_4) <-> prop_2) U prop_3,False
11506,In case that ( prop_4 ) and ( prop_1 ) and ( prop_3 ) happens and continues to happen until at some other point ( prop_2 ) .,(prop_1 & prop_3 & prop_4) U prop_2,((prop_4 & prop_1 & prop_3) U prop_2),True
11507,"At some point (prop_1) doesn't happen and (prop_3) does, or always (prop_2) .",(!prop_1 & prop_3) | G prop_2,F(!prop_1 & prop_3) | G prop_2,False
11508,don't ( prop_1 ) or don't ( prop_2 ),!(prop_1 | !prop_2),!prop_1 | !prop_2,False
11509,"If ( prop_3 ) does not happen, then it is required that eventually ( prop_1 ) happens and ( prop_2 ) happens as well.",!prop_3 -> (prop_2 & F prop_1),!prop_3 -> F(prop_1 & prop_2),False
11510,"If (prop_3) and (prop_4) happen at the same time, then this is equivalent to (prop_1) or (prop_2) happening .",(prop_3 & prop_4) <-> (prop_1 | prop_2),(prop_3 & prop_4) <-> (prop_1 | prop_2),True
11511,"If at some point ( prop_2 ) or ( prop_4 ) and also ( prop_1 ) is detected , then ( prop_3 ) .",(prop_1 & (prop_2 | prop_4)) -> prop_3,F((prop_2 | prop_4) & prop_1) -> prop_3,False
11512,"If (prop_1) and (prop_4) are equivalent, then if (prop_3), then (prop_2) .",(prop_1 <-> prop_4) -> (prop_3 -> prop_2),(prop_1 <-> prop_4) -> (prop_3 -> prop_2),True
11513,"If ( prop_2 ) happens and continues to happen until ( prop_3 ) , then ( prop_1 ) , and ( prop_4 ) .",prop_4 & ((prop_2 U prop_3) -> prop_1),((prop_2 U prop_3) -> (prop_1 & prop_4)),False
11514,It is not the case that if ( prop_2 ) then ( prop_1 ) has to happen or else ( prop_3 ) .,prop_3 | !(prop_2 -> prop_1),!(prop_2 -> (F prop_1 | prop_3)),False
11515,"Until both (prop_3) and (prop_1) happen, if (prop_4) occurs, then (prop_2) must also happen.",(prop_4 -> prop_2) U (prop_1 & prop_3),((prop_4 -> prop_2) U (prop_3 & prop_1)),True
11516,finally prop_1 and always do not prop_2,F prop_1 & G!prop_2,F(prop_1 & G(!prop_2)),False
11517,"It is required that finally that if ( prop_3 ) then ( prop_1 ) happens , the above scenario is equivalent to ( prop_2 ) .",prop_2 <-> F(prop_3 -> prop_1),F((prop_3 -> prop_1) <-> prop_2),False
11518,"Either (prop_3) and (prop_1) happen at the same time, or (prop_2) and (prop_4) happen at the same time .",(prop_1 & prop_3) | (prop_2 & prop_4),(prop_3 & prop_1) | (prop_2 & prop_4),True
11519,"If any of the following happens: (prop_4) or (prop_1), then (prop_2) should happen and only then (prop_3) .",(prop_1 | prop_4) -> (prop_2 -> prop_3),((prop_4 | prop_1) -> (F prop_2 & (prop_2 U prop_3))),False
11520,It is true that if the scenario that ( prop_3 ) is detected then ( prop_1 ) should happen if and only if the scenario that ( prop_2 ) is detected .,prop_2 <-> G(prop_3 -> prop_1),G(prop_3 -> (prop_1 <-> prop_2)),False
11521,(prop_2) until (prop_3) and (prop_1).,prop_1 & (prop_2 U prop_3),(prop_2 U prop_3) & prop_1,True
11522,"For each time instant either ( prop_2 ) is equivalent to ( prop_3 ) , or else ( prop_1 ) .",prop_1 | G(prop_2 <-> prop_3),G((prop_2 <-> prop_3) | prop_1),False
11523,forever ( prop_1 ) until when possible ( prop_2 ),G(prop_1 U F prop_2),(G prop_1) U prop_2,False
11524,If ( prop_4 ) happens and continues to happen until ( prop_2 ) or ( prop_1 ) is detected then the above scenario is equivalent to ( prop_3 ) .,prop_3 <-> (prop_1 | (prop_4 U prop_2)),((prop_4 U (prop_2 | prop_1)) -> prop_3),False
11525,"In case that at some point ( prop_3 ) or ( prop_4 ) happens and continues to happen until ( prop_1 ) , and ( prop_2 ) .",prop_2 & ((prop_3 | prop_4) U prop_1),F((prop_3 | prop_4) U prop_1) & prop_2,False
11526,"If (prop_1) is always true, then if (prop_3) is not true then (prop_2) is true .",G prop_1 -> (!prop_3 -> prop_2),G(prop_1) -> (!prop_3 -> prop_2),True
11527,"If (prop_3) then (prop_1) happens, then (prop_2) should be equivalent to (prop_4) .",(prop_3 -> prop_1) -> (prop_2 <-> prop_4),G((prop_3 & F prop_1) -> (prop_2 <-> prop_4)),False
11528,do not ( prop_1 ) and always ( prop_2 ),!(prop_1 & G prop_2),(!prop_1) & G prop_2,False
