Index,Requirement,Ground Truth,Response,Equivalent
12624,While ( prop_1 ) then in response ( prop_2 ) .,G(prop_1 -> G prop_2),G(prop_1 -> F prop_2),False
12625,"If (prop_4) or (prop_3), and if (prop_1) or (prop_2) .",(prop_3 | prop_4) & (prop_1 | prop_2),((prop_4 | prop_3) & (prop_1 | prop_2)),True
12626,It is always the case that in case that ( prop_2 ) and ( prop_1 ) then in response the condition that without interruption ( prop_3 ) .,G((prop_1 & prop_2) -> !G prop_3),G((prop_2 & prop_1) -> X(prop_3 U !prop_3)),False
12627,at some time ( prop_1 ) until forever ( prop_2 ),F(prop_1 U G prop_2),F (prop_1 U G prop_2),True
12628,"if never ( prop_1 ) , ( prop_2 )",G!prop_1 -> prop_2,!G!prop_1 -> prop_2,False
12629,"Ensure that (prop_3) is equivalent to (prop_2), and eventually, (prop_1) should happen.",(prop_2 <-> prop_3) & F prop_1,(prop_3 <-> prop_2) & F prop_1,True
12630,"If (prop_1) does not happen, then for every instance when (prop_2) happens, (prop_3) should also happen.",!prop_1 -> (G prop_2 -> prop_3),!prop_1 -> G(prop_2 -> prop_3),False
12631,"If ( prop_1 ) then ( prop_2 ) happens at some point , or else ( prop_3 ) , and also ( prop_4 ) .",prop_4 & (prop_3 | (prop_1 -> prop_2)),prop_1 -> (F prop_2 | prop_3) & prop_4,False
12632,"The scenario that ( prop_2 ) is false if and only if the scenario that ( prop_1 ) is true, and this should happen until at some time  point in the future that ( prop_3 ) is observed .",(prop_1 <-> !prop_2) U prop_3,((!prop_2) <-> prop_1) U F prop_3,False
12633,If ( prop_1 ) is equivalent to ( prop_3 ) then ( prop_2 ) .,(prop_1 <-> prop_3) -> prop_2,(prop_1 <-> prop_3) -> prop_2,True
12634,"Globally , when finally ( prop_1 ) , and before this consecutively ( prop_3 ) , then all of the following conditions are true : there will be finally a time in the future before the end of the execution , after which ( prop_2 ) and remains like that in the future until the simulation ends .",G((prop_1 U prop_3) -> FG prop_2),G (F prop_1 & (prop_3 U prop_1) -> F (prop_2 & G prop_2)),False
12635,"The scenario in which at some point ( prop_2 ) or ( prop_3 ) happens and continues to happen until ( prop_4 ) , is equivalent to ( prop_1 ) .",prop_1 <-> ((prop_2 | prop_3) U prop_4),G((prop_1 <-> F((prop_2 | prop_3) U prop_4))),False
12636,do not ( prop_1 ) or at any time ( prop_2 ),!(F prop_1 | F prop_2),!prop_1 | F prop_2,False
12637,"If (prop_4) implies (prop_3), then you can either do (prop_1) or (prop_2) .",(prop_4 -> prop_3) -> (prop_1 | prop_2),((prop_4 -> prop_3) -> (prop_1 | prop_2)),True
12638,"Globally , while ( prop_1 ) then all of the following conditions are true : eventually ( prop_2 ) .",G(prop_1 -> F prop_2),G(prop_1 -> F prop_2),True
12639,"If any of the following happens: (prop_4) or (prop_1), then if (prop_2), then (prop_3) .",(prop_1 | prop_4) -> (prop_2 -> prop_3),((prop_4 | prop_1) -> (prop_2 -> prop_3)),True
12640,For all time (prop_3) happens should be equivalent to the scenario in which (prop_1) is equivalent to (prop_2) .,(prop_1 <-> prop_2) <-> G prop_3,G(prop_3 <-> (prop_1 <-> prop_2)),False
12641,"If ( prop_4 ) or ( prop_3 ) happens , then the scenario is equivalent to the case in which if ( prop_1 ) then ( prop_2 ) .",(prop_1 -> prop_2) <-> (prop_3 | prop_4),F(prop_4 | prop_3) -> G((prop_1 -> prop_2) <-> true),False
12642,"For all time, (prop_1) should be true and at the same time, (prop_3) and (prop_2) should be true .",prop_2 & prop_3 & G prop_1,G(prop_1 & prop_3 & prop_2),False
12643,( prop_1 ) means that forever ( prop_2 ),prop_1 -> G prop_2,prop_1 <-> G prop_2,False
12644,don't ( prop_1 ) and whenever ( prop_2 ),!(F prop_1 & F prop_2),!prop_1 & G(prop_2 -> prop_2),False
12645,( prop_1 ) until never ( prop_2 ),prop_1 U G!prop_2,prop_1 U !F prop_2,True
12646,"( prop_3 ) is not equivalent to ( prop_1 ) , then ( prop_2 ) .",prop_2 | !(prop_1 <-> prop_3),!(prop_3 <-> prop_1) -> prop_2,False
12647,"If (prop_3) is achieved at some point, then either (prop_2) or (prop_1) should have happened .",F prop_3 -> (prop_1 | prop_2),F prop_3 -> G (prop_3 -> (F prop_2 | F prop_1)),False
12648,"Either (prop_2) and (prop_1) should happen at the same time, or else make sure (prop_3) happens at some point in the future .",(prop_1 & prop_2) | F prop_3,(prop_2 & prop_1) | F prop_3,True
12649,"( prop_3 ) implies ( prop_1 ) , and ( prop_2 ) happens if and only if ( prop_4 ) .",(prop_3 -> prop_1) & (prop_2 <-> prop_4),prop_3 -> prop_1 & (prop_2 <-> prop_4),False
12650,"The scenario in which ( prop_4 ) or ( prop_2 ) is detected should be equivalent to the scenario in which ( prop_1 ) is detected , until ( prop_3 ) is detected .",(prop_1 <-> (prop_2 | prop_4)) U prop_3,((prop_4 | prop_2) <-> prop_1) U prop_3,True
12651,In case that ( prop_4 ) and ( prop_3 ) and ( prop_1 ) happens and continues to happen until at some other point ( prop_2 ) .,(prop_1 & prop_3 & prop_4) U prop_2,G((prop_4 & prop_3 & prop_1) U prop_2),False
12652,It is required that the scenario in which ( prop_2 ) is equivalent to ( prop_1 ) to be observed at some point in the future if and only if ( prop_3 ) is true .,prop_3 <-> F(prop_1 <-> prop_2),F(prop_1 <-> prop_2) <-> prop_3,True
12653,"If you do (prop_3) and observe (prop_2), then this should be equivalent to if you had done (prop_1) or (prop_4) .",(prop_2 & prop_3) <-> (prop_1 | prop_4),(prop_3 & prop_2) <-> (prop_1 | prop_4),True
12654,If ( prop_2 ) or the scenario that ( prop_3 ) is detected and in addition ( prop_4 ) is observed then as a result ( prop_1 ) should be true .,(prop_4 & (prop_2 | prop_3)) -> prop_1,((prop_2) | (prop_3 & prop_4)) -> prop_1,False
12655,when possible ( prop_1 ) means that never ( prop_2 ),F prop_1 -> G!prop_2,prop_1 -> G!prop_2,False
12656,"If (prop_4) is equivalent to (prop_3), then (prop_2) implies (prop_1) .",(prop_3 <-> prop_4) -> (prop_2 -> prop_1),(prop_4 <-> prop_3) -> (prop_2 -> prop_1),True
12657,"when whenever ( prop_1 ) , do not ( prop_2 )",F prop_1 -> !prop_2,G(prop_1 -> !prop_2),False
12658,It is not the case that if ( prop_2 ) then ( prop_3 ) happens and this scenario will hold until ( prop_1 ) is detected .,!((prop_2 -> prop_3) U prop_1),!((prop_2 -> prop_3) U prop_1),True
12659,repeatedly ( prop_1 ) until at any time ( prop_2 ),G(F prop_1 U F prop_2),G(prop_1 U prop_2),False
12660,"If (prop_3), then do (prop_1), but stop if you see (prop_4) and (prop_2) at the same time .",(prop_3 -> prop_1) U (prop_2 & prop_4),prop_3 -> (prop_1 U (prop_4 & prop_2)),False
12661,finally prop_1 and always do not prop_2,F prop_1 & G!prop_2,F prop_1 & G !prop_2,True
12662,Always (prop_1),G prop_1,G prop_1,True
12663,"If ( prop_4 ) is equivalent to ( prop_3 ) or else ( prop_1 ) , then ( prop_2 ) .",(prop_1 | (prop_3 <-> prop_4)) -> prop_2,((prop_4 <-> prop_3) | prop_1) -> prop_2,True
12664,"(prop_1). Once (prop_2), (prop_3)",prop_1 & (prop_2 U prop_3),prop_1 & G(prop_2 -> F prop_3),False
12665,"For each time instant ( prop_1 ) is equivalent to ( prop_3 ) , or else ( prop_2 ) .",prop_2 | G(prop_1 <-> prop_3),G((prop_1 <-> prop_3) | prop_2),False
12666,"(prop_2), then (prop_4) and (prop_5), until (prop_3) and (prop_1).",prop_2 -> ((prop_4 & prop_5) U (prop_1 & prop_3)),prop_2 & (prop_4 & prop_5) U (prop_3 & prop_1),False
12667,"In case that ( prop_3 ) or ( prop_2 ) is happening until a time point that ( prop_1 ) should occur , then as a result ( prop_4 ) .",((prop_2 | prop_3) U prop_1) -> prop_4,((prop_3 | prop_2) U prop_1) -> prop_4,True
12668,The scenarios in which (prop_2) and (prop_3) are true at the same time are equivalent to the scenarios in which (prop_1) happens and then (prop_4) happens .,(prop_1 -> prop_4) <-> (prop_2 & prop_3),G((prop_2 & prop_3) <-> (prop_1 U prop_4)),False
12669,"The scenario that ( prop_1 ) or the scenario that ( prop_3 ) should always be true until ( prop_2 ) happens at some point in the future , and also ( prop_4 ) should be true .",prop_4 & ((prop_1 | prop_3) U prop_2),G((prop_1 | prop_3) U prop_2) & prop_4,False
12670,"If (prop_2) then (prop_1), then (prop_4) should be equivalent to (prop_3) .",(prop_2 -> prop_1) -> (prop_3 <-> prop_4),G((prop_2 -> prop_1) -> (prop_4 <-> prop_3)),False
12671,"If eventually ( prop_1 ) happens, then ( prop_2 ) should also happen, or else ( prop_3 ) should not happen.",!prop_3 | (F prop_1 -> prop_2),F prop_1 -> (F prop_2 | !F prop_3),False
12672,always ( prop_1 ) or never ( prop_2 ),G(prop_1 | G!prop_2),G prop_1 | !F prop_2,False
12673,It should be the case that if (prop_1) then (prop_3) happens if and only if (prop_2) finally happens .,(prop_1 -> prop_3) <-> F prop_2,prop_1 -> (prop_3 <-> F prop_2),False
12674,It should be the case that eventually (prop_2) will happen if and only if (prop_3) and (prop_1) are equal .,(prop_1 <-> prop_3) <-> F prop_2,F prop_2 <-> (prop_3 <-> prop_1),True
12675,"If it is not the case that ( prop_1 ) or ( prop_3 ) , then ( prop_2 ) .",!(prop_1 | prop_3) -> prop_2,!(prop_1 | prop_3) -> prop_2,True
12676,"It is always the case that when ( prop_1 ) then the following condition is true : for each moment in the future there has to exist a certain time point in the future , at which ultimately ( prop_2 ) .",G(prop_1 -> GF prop_2),G(prop_1 -> G(F(prop_2))),True
12677,"If at some point ( prop_1 ) happens and continues to happen until ( prop_2 ) is detected , or else ( prop_4 ) , then ( prop_3 ) .",(prop_4 | (prop_1 U prop_2)) -> prop_3,G ( (F (prop_1 U prop_2)) | prop_4 ) -> prop_3,False
12678,If ( prop_1 ) is equivalent to ( prop_4 ) then ( prop_3 ) happens and this scenario will hold until ( prop_2 ) is detected .,((prop_1 <-> prop_4) -> prop_3) U prop_2,((prop_1 <-> prop_4) -> (prop_3 U prop_2)),False
12679,"If (prop_4) and (prop_3) are equivalent, or if (prop_1), then (prop_2) .",(prop_3 <-> prop_4) | (prop_1 -> prop_2),((prop_4 <-> prop_3) | prop_1) -> prop_2,False
12680,"If (prop_2) and (prop_4), then if (prop_3) then (prop_1) .",(prop_2 & prop_4) -> (prop_3 -> prop_1),((prop_2 & prop_4) -> (prop_3 -> prop_1)),True
12681,( prop_1 ) and never ( prop_2 ),prop_1 & G!prop_2,prop_1 & G !prop_2,True
12682,"(prop_2) and (prop_4), and (prop_1) and (prop_3) should all happen .",prop_1 & prop_2 & prop_3 & prop_4,prop_2 & prop_4 & prop_1 & prop_3,True
12683,"If (prop_2) and (prop_4), then either (prop_3) or (prop_1) .",(prop_2 & prop_4) -> (prop_1 | prop_3),(prop_2 & prop_4) -> (prop_3 | prop_1),True
12684,"It is required that at a certain point ( prop_3 ) and ( prop_2 ) , or else ( prop_1 ) .",prop_1 | F(prop_2 & prop_3),G (F (prop_3 & prop_2) | prop_1),False
12685,"( prop_1 ) is detected or ( prop_3 ) is detected, and ( prop_2 ) should be observed as well .",prop_2 & (prop_1 | prop_3),(prop_1 | prop_3) & prop_2,True
12686,"Ensure that (prop_1) happens soon, but do not let (prop_3) occur until after (prop_2).",F prop_1 & (!prop_3 U prop_2),F prop_1 & (!prop_3 U prop_2),True
12687,"If (prop_1) is equivalent to (prop_2), then (prop_3) should be equivalent to (prop_4) .",(prop_1 <-> prop_2) -> (prop_3 <-> prop_4),(prop_1 <-> prop_2) -> (prop_3 <-> prop_4),True
12688,"If at some point ( prop_1 ) then ( prop_3 ) happens and this scenario will hold until at some other point ( prop_4 ) is detected , and ( prop_2 ) .",prop_2 & ((prop_1 -> prop_3) U prop_4),F(prop_1) -> (F(prop_3) & (prop_3 U F(prop_4)) & prop_2),False
12689,"Either ( prop_2 ) is equivalent to ( prop_3 ), or both ( prop_1 ) and ( prop_4 ) are true.",(prop_2 <-> prop_3) | (prop_1 & prop_4),(prop_2 <-> prop_3) | (prop_1 & prop_4),True
12690,"Either eventually (prop_3) should happen, or ensure that (prop_2) does not happen while (prop_1) does happen.",(prop_1 & !prop_2) | F prop_3,F prop_3 | G (!prop_2 & prop_1),False
12691,"If (prop_4) holds until (prop_2), then (prop_1) should be equivalent to (prop_3) .",(prop_4 U prop_2) -> (prop_1 <-> prop_3),(prop_4 U prop_2) -> (prop_1 <-> prop_3),True
12692,"( prop_1 ) and ( prop_4 ) should happen at the same time , and this situation should continue until ( prop_2 ) is equivalent to the scenario in which ( prop_3 ) happens .",(prop_1 & prop_4) U (prop_2 <-> prop_3),(prop_1 & prop_4) U (prop_2 <-> prop_3),True
12693,"For each time instant in the future if ( prop_3 ) then ( prop_1 ) , and also ( prop_2 ) .",prop_2 & G(prop_3 -> prop_1),G (prop_3 -> (prop_1 & prop_2)),False
12694,at any time ( prop_1 ) or do not ( prop_2 ),F(prop_1 | !prop_2),G(prop_1 | !prop_2),False
12695,( prop_1 ) until don't ( prop_2 ),prop_1 U !F prop_2,prop_1 U !prop_2,False
12696,"If (prop_3), then (prop_2), or else keep (prop_1) until (prop_4) happens .",(prop_3 -> prop_2) | (prop_1 U prop_4),prop_3 -> (prop_2 | (prop_1 U prop_4)),True
12697,"Either (prop_2) or (prop_1) should happen, or else (prop_3) is not true .",prop_1 | prop_2 | !prop_3,F (prop_2 | prop_1) | !prop_3,False
12698,"If at some point ( prop_3 ) then ( prop_2 ) happens or else ( prop_1 ) , this scenario will hold until ( prop_4 ) .",(prop_1 | (prop_3 -> prop_2)) U prop_4,G((F prop_3) -> ((prop_2 | prop_1) U prop_4)),False
12699,Either ( prop_1 ) or ( prop_2 ) is true if and only if either ( prop_3 ) or ( prop_4 ) is true.,(prop_1 | prop_2) <-> (prop_3 | prop_4),((prop_1 | prop_2) <-> (prop_3 | prop_4)),True
12700,"If ( prop_3 ) is equivalent to ( prop_4 ) , then ( prop_1 ) , and ( prop_2 ) .",prop_2 & ((prop_3 <-> prop_4) -> prop_1),((prop_3 <-> prop_4) -> prop_1) & prop_2,True
12701,"It is always the case that either ( prop_1 ) or the event that ( prop_3 ) gets detected, and ( prop_2 ) .",prop_2 & G(prop_1 | prop_3),G(prop_1 | (F prop_3 & prop_2)),False
12702,"( prop_3 ) does not happen is equivalent to ( prop_2 ) happens , or else ( prop_1 ) .",prop_1 | (prop_2 <-> !prop_3),(!prop_3 <-> prop_2) | prop_1,True
12703,"If at some point ( prop_3 ) is not detected or ( prop_2 ) happens , then this scenario will hold until at some other point ( prop_1 ) is detected .",(prop_2 | !prop_3) U prop_1,G((F(!prop_3 | prop_2)) -> (G(!prop_1) U F(prop_1))),False
12704,The scenario in which ( prop_1 ) happens and continues to happen until ( prop_3 ) is equivalent to the scenario in which ( prop_2 ) .,prop_2 <-> (prop_1 U prop_3),((prop_1 U prop_3) <-> prop_2),True
12705,"If (prop_3) and (prop_4), then keep (prop_2) until (prop_1) happens .",(prop_3 & prop_4) -> (prop_2 U prop_1),(prop_3 & prop_4) -> (prop_2 U prop_1),True
12706,It is not the case that either ( prop_2 ) happens and continues to happen until ( prop_1 ) or else ( prop_3 ) .,!(prop_3 | (prop_2 U prop_1)),!((prop_2 U prop_1) | prop_3),True
12707,"If ( prop_4 ) or ( prop_2 ) happens , then the scenario in which ( prop_3 ) happens is equivalent to the scenario in which ( prop_1 ) happens .",(prop_2 | prop_4) -> (prop_1 <-> prop_3),((prop_4 | prop_2) -> (prop_3 <-> prop_1)),True
12708,The scenario in which (prop_1) does not happen is equivalent to the scenario where eventually (prop_2) happens and (prop_3) happens.,!prop_1 <-> (prop_3 & F prop_2),!prop_1 <-> (F prop_2 & prop_3),True
12709,"If ( prop_2 ) then ( prop_3 ) happens and this scenario holds until ( prop_1 ) , this is equivalent to ( prop_4 ) .",prop_4 <-> ((prop_2 -> prop_3) U prop_1),((prop_2 -> prop_3) U prop_1) <-> prop_4,True
12710,do not ( prop_1 ) and ( prop_2 ),!(prop_1 & prop_2),! (prop_1 & prop_2),True
12711,"If (prop_4) is observed and (prop_1) occurs, then (prop_3) should be equivalent to (prop_2) .",(prop_1 & prop_4) -> (prop_2 <-> prop_3),prop_4 & prop_1 -> (prop_3 <-> prop_2),True
12712,"(prop_2), then (prop_4). Gradually (prop_1) while (prop_3) the entire time.",(prop_2 -> prop_4) & G(prop_1 & prop_3),(prop_2 -> X prop_4) & G(prop_1 & prop_3),False
12713,"Until (prop_1) happens and then implies (prop_4) is true, keep (prop_2) being equivalent to (prop_3) .",(prop_1 <-> prop_4) U (prop_2 -> prop_3),G((prop_2 <-> prop_3) U (prop_1 & (prop_1 -> prop_4))),False
12714,"If ( prop_1 ) then ( prop_3 ) , then ( prop_4 ) , and also ( prop_2 ) .",prop_2 & ((prop_1 -> prop_3) -> prop_4),prop_1 -> (prop_3 & prop_4 & prop_2),False
12715,"If ( prop_4 ) happens and continues to happen until ( prop_3 ) is detected , as well as ( prop_2 ) , then ( prop_1 ) .",(prop_2 & (prop_4 U prop_3)) -> prop_1,((prop_4 U prop_3) & prop_2) -> prop_1,True
12716,when possible ( prop_1 ) or don't ( prop_2 ),F(prop_1 | !F prop_2),G(prop_1 | !prop_2),False
12717,"The scenario that ( prop_3 ) is equivalent to the scenario that ( prop_4 ) until the scenario that ( prop_2 ) happens , and ( prop_1 ) .",prop_1 & ((prop_3 <-> prop_4) U prop_2),prop_3 <-> (prop_4 U prop_2) & prop_1,False
12718,"If (prop_2) happens until (prop_4), then either (prop_1) or (prop_3) should be true .",(prop_2 U prop_4) -> (prop_1 | prop_3),((prop_2 U prop_4) -> (prop_1 | prop_3)),True
12719,"It is the case that ( prop_2 ) then ( prop_3 ) , and the above scenario is equivalent to ( prop_4 ) , or else ( prop_1 ) .",prop_1 | (prop_4 <-> (prop_2 -> prop_3)),((prop_2 -> prop_3) <-> prop_4) | prop_1,True
12720,"If (prop_1), then do (prop_4) or if (prop_2), then do (prop_3) .",(prop_1 -> prop_4) | (prop_2 -> prop_3),prop_1 -> prop_4 | prop_2 -> prop_3,False
12721,It is not the case that ( prop_2 ) is equivalent to ( prop_1 ) if and only if ( prop_3 ) .,prop_3 <-> !(prop_1 <-> prop_2),!((prop_2 <-> prop_1) <-> prop_3),True
12722,"For all time (prop_1) happens is equivalent to the scenario in which if (prop_2) is not true, then (prop_3) is true .",(!prop_2 -> prop_3) <-> G prop_1,G(prop_1 <-> (!prop_2 -> prop_3)),False
12723,"( prop_2 ) will not happen is equivalent to ( prop_3 ) , and is equivalent to ( prop_1 ) .",prop_1 <-> (!prop_2 <-> prop_3),(!prop_2 <-> prop_3) & (prop_3 <-> prop_1),False
12724,always ( prop_1 ) until when possible ( prop_2 ),G(prop_1 U F prop_2),G(prop_1 U F(prop_2)),True
12725,"Eventually it will not be the case that ( prop_3 ) or ( prop_1 ) is detected , and ( prop_2 ) .",F(prop_2 & !(prop_1 | prop_3)),F(!(prop_3 | prop_1) & prop_2),True
12726,"Globally , while ( prop_3 ) , or ( prop_2 ) then the condition that ( prop_1 ) .",G((prop_2 | prop_3) -> !F prop_1),G ((prop_3 | prop_2) -> prop_1),False
12727,do not ( prop_1 ) or ( prop_2 ),!(prop_1 | prop_2),!prop_1 | prop_2,False
12728,"If ( prop_2 ) and ( prop_6 ), then ( prop_4 ) until ( prop_5 ) happens , and ( prop_1 ) until ( prop_3 ) does not happen .",((prop_2 & prop_6) -> (prop_4 U prop_5)) & (prop_1 U !prop_3),(prop_2 & prop_6) -> ((prop_4 U prop_5) & (prop_1 U !prop_3)),False
12729,"( prop_2 ) or ( prop_3 ) and also ( prop_1 ) , and ( prop_4 ) .",prop_1 & prop_4 & (prop_2 | prop_3),prop_2 | prop_3 & prop_1 & prop_4,False
12730,"If at some point ( prop_2 ) then ( prop_1 ) happens and this scenario will hold until ( prop_4 ) is detected , or else ( prop_3 ) .",prop_3 | ((prop_2 -> prop_1) U prop_4),F(prop_2) -> ((prop_1) U (prop_4) | prop_3),False
12731,when possible ( prop_1 ) until repeatedly ( prop_2 ),F(prop_1 U GF prop_2),F (prop_1 U G prop_2),False
12732,If at some point ( prop_3 ) or ( prop_4 ) or ( prop_2 ) and( prop_1 ) .,prop_1 & (prop_2 | prop_3 | prop_4),F (prop_3 | prop_4 | (prop_2 & prop_1)),False
12733,"If ( prop_1 ) happens and continues to happen until ( prop_4 ) is detected , then ( prop_3 ) , or else ( prop_2 ) .",prop_2 | ((prop_1 U prop_4) -> prop_3),((prop_1 U prop_4) -> prop_3) | prop_2,True
