Index,Requirement,Ground Truth,Response,Equivalent
12124,The scenario in which ( prop_3 ) and ( prop_2 ) happen at the same time is equivalent to the scenario in which ( prop_4 ) continues to happen until ( prop_1 ) happens.,(prop_2 & prop_3) <-> (prop_4 U prop_1),G((prop_3 & prop_2) <-> (prop_4 U prop_1)),False
12125,"when repeatedly ( prop_1 ) , ( prop_2 )",GF prop_1 -> prop_2,G(prop_1 -> F(prop_2)),False
12126,"Try (prop_1) and then achieve (prop_2), but if (prop_4) or (prop_3) happens, then stop .",(prop_1 -> prop_2) U (prop_3 | prop_4),G(prop_1 -> (G(!prop_3 & !prop_4) & F(prop_2))),False
12127,If ( prop_2 ) or ( prop_1 ) is equivalent to ( prop_4 ) then ( prop_3 ) .,(prop_4 <-> (prop_1 | prop_2)) -> prop_3,G((prop_2 | prop_1) <-> prop_4 -> prop_3),False
12128,"If (prop_2) and (prop_1) are equivalent, then if (prop_4), then (prop_3) .",(prop_1 <-> prop_2) -> (prop_4 -> prop_3),G((prop_2 <-> prop_1) -> (prop_4 -> prop_3)),False
12129,"If (prop_1) is equivalent to (prop_2), then both (prop_4) and (prop_3) should happen.",(prop_1 <-> prop_2) -> (prop_3 & prop_4),G((prop_1 <-> prop_2) -> (prop_4 & prop_3)),False
12130,"( prop_1 ) or ( prop_2 ) or ( prop_4 ) should be observed , equivalent to the condition that ( prop_3 ) should be observed .",prop_3 <-> (prop_1 | prop_2 | prop_4),G((prop_1 | prop_2 | prop_4) <-> prop_3),False
12131,"If (prop_3) happens and continues until (prop_1), then (prop_2) should not happen .",(prop_3 U prop_1) -> !prop_2,G((prop_3 U prop_1) -> G(!prop_2)),False
12132,forever ( prop_1 ) or ( prop_2 ),G(prop_1 | prop_2),G(prop_1 | prop_2),True
12133,"If ( prop_3 ) does not happen, then both ( prop_2 ) and ( prop_1 ) should happen.",!prop_3 -> (prop_1 & prop_2),G(!prop_3 -> (prop_2 & prop_1)),False
12134,"If it is not the case that ( prop_2 ) is happening until some point that ( prop_1 ) occurs, then ( prop_3 ) .",!(prop_2 U prop_1) -> prop_3,!(G(!prop_2) U prop_1) -> prop_3,False
12135,The scenario in which (prop_2) does not occur is equivalent to the scenario in which (prop_1) happens and continues until (prop_3) .,!prop_2 <-> (prop_1 U prop_3),G(!prop_2) <-> (prop_1 U prop_3),False
12136,"If it keeps happening that ( prop_2 ) and ( prop_4 ) are equivalent until ( prop_1 ) happens , and then imply ( prop_3 ) .",((prop_2 <-> prop_4) U prop_1) -> prop_3,G((prop_2 <-> prop_4) U (prop_1 & prop_3)),False
12137,"It is required that either ( prop_4 ) or ( prop_1 ) happens , and in the same time either ( prop_3 ) or ( prop_2 ) happens .",(prop_1 | prop_4) & (prop_2 | prop_3),G((prop_4 | prop_1) & (prop_3 | prop_2)),False
12138,"It is always the case that ( prop_3 ) is not true is equal to ( prop_1 ) is true , and ( prop_2 ) .",prop_2 & G(prop_1 <-> !prop_3),G((!prop_3) <-> (prop_1 & prop_2)),False
12139,The scenario in which (prop_3) happens and continues until (prop_2) occurs is equivalent to the scenario in which (prop_4) happens and then (prop_1) happens .,(prop_4 -> prop_1) <-> (prop_3 U prop_2),(prop_3 U prop_2) <-> (prop_4 & F prop_1),False
12140,"If you do not do (prop_3) and instead do (prop_1), then you should finally do (prop_2) .",(prop_1 & !prop_3) -> F prop_2,G((!prop_3 & prop_1) -> F prop_2),False
12141,For all time make sure that the scenario in which (prop_3) is true is the same as the scenario in which both (prop_1) and (prop_2) are true .,(prop_1 & prop_2) <-> G prop_3,G(prop_3 <-> (prop_1 & prop_2)),False
12142,"If ( prop_4 ) or ( prop_2 ) happens , then the scenario is equivalent to the case in which if ( prop_3 ) then ( prop_1 ) .",(prop_3 -> prop_1) <-> (prop_2 | prop_4),G((prop_4 | prop_2) -> (prop_3 <-> prop_1)),False
12143,"If either (prop_2) or (prop_4) is true, then either (prop_3) or (prop_1) should also be true .",(prop_2 | prop_4) -> (prop_1 | prop_3),G((prop_2 | prop_4) -> (prop_3 | prop_1)),False
12144,"(prop_2) doesn't happen, and make sure (prop_1) and (prop_3) both happen .",prop_1 & !prop_2 & prop_3,G(!prop_2) & G(prop_1) & G(prop_3),False
12145,"If you do not do (prop_2), then you should either do (prop_3) or (prop_1) .",!prop_2 -> (prop_1 | prop_3),G(!prop_2 -> (prop_3 | prop_1)),False
12146,"Globally , while ( prop_1 ) , and ( prop_3 ) , ( prop_2 ) .",G((prop_1 & prop_3) -> FG prop_2),G((prop_1 & prop_3) -> prop_2),False
12147,"If it is the case that the scenario in which ( prop_3 ) is detected then as a response ( prop_1 ) should happen , then ( prop_2 ) .",(prop_3 -> prop_1) -> prop_2,G((prop_3 -> F(prop_1)) -> prop_2),False
12148,"Globally , whenever ( prop_1 ) then the following condition holds : there must be ultimately a time in the future before the simulation ends , after which consistently ( prop_2 ) .",G(prop_1 -> FG prop_2),G(prop_1 -> F(G(prop_2))),True
12149,It is always the case that if either scenario ( prop_2 ) or scenario ( prop_1 ) is detected then in response scenario ( prop_3 ) should be detected .,G(prop_1 | prop_2) -> prop_3,G((prop_2 | prop_1) -> F(prop_3)),False
12150,do not ( prop_1 ) until at some time ( prop_2 ),!(F prop_1 U F prop_2),!prop_1 U prop_2,False
12151,"If at some point (prop_2) happens and is equivalent to (prop_3), or if (prop_1) never happens .",!prop_1 | (prop_3 <-> F prop_2),G((prop_2 <-> prop_3) | G(!prop_1)),False
12152,If ( prop_4 ) and ( prop_3 ) are detected then implies ( prop_2 ) should happen or else if ( prop_1 ) is detected .,prop_1 | ((prop_3 & prop_4) -> prop_2),G((prop_4 & prop_3) -> (F(prop_2) | F(prop_1))),False
12153,"If (prop_1) is equivalent to (prop_2), then make sure that (prop_3) is always true .",(prop_1 <-> prop_2) -> G prop_3,G((prop_1 <-> prop_2) -> G(prop_3)),False
12154,"For all time instances, either (prop_1) should always be true, or both (prop_3) and (prop_2) should happen at the same time.",(prop_2 & prop_3) | G prop_1,G(G prop_1 | (prop_3 & prop_2)),False
12155,at any time ( prop_1 ) until never ( prop_2 ),F(prop_1 U G!prop_2),G(prop_1 U G(!prop_2)),False
12156,"If (prop_3) implies (prop_2), then it should always be the case that (prop_1) is true .",(prop_3 -> prop_2) -> G prop_1,G((prop_3 -> prop_2) -> G(prop_1)),False
12157,always ( prop_1 ) or when possible ( prop_2 ),G(prop_1 | F prop_2),G(prop_1 | prop_2),False
12158,Do not do (prop_1) until you see that (prop_3) implies (prop_2) .,!prop_1 U (prop_3 -> prop_2),G(!prop_1 U (prop_3 -> prop_2)),False
12159,"( prop_1 ) should not happen if ( prop_3 ) does happen , and ( prop_2 ) should also be true all the time . ",(prop_1 -> !prop_3) & G prop_2,G(prop_3 -> !prop_1) & G(prop_2),False
12160,"If (prop_1) is equivalent to (prop_2), ensure that (prop_3) finally happens .",(prop_1 <-> prop_2) -> F prop_3,G((prop_1 <-> prop_2) -> F prop_3),False
12161,"(prop_3) occurs and you do (prop_1), or (prop_2) does not occur .",!prop_2 | (prop_1 & prop_3),G((prop_3 & prop_1) | !prop_2),False
12162,(prop_1) and (prop_3) keep happening until (prop_2) doesn't .,(prop_1 & prop_3) U !prop_2,(prop_1 & prop_3) U !prop_2,True
12163,"As long as (prop_1) is always true, or else if (prop_2) then (prop_3) .",(prop_2 -> prop_3) | G prop_1,G(prop_1 | (prop_2 -> prop_3)),False
12164,"( prop_3 ) will be false until at one time point prop_1 will be true , or else prop_2 is true .",prop_2 | (!prop_3 U prop_1),(!prop_3 U prop_1) | prop_2,True
12165,"Either keep (prop_4) equivalent to (prop_3), or do (prop_2) until (prop_1) .",(prop_3 <-> prop_4) | (prop_2 U prop_1),G((prop_4 <-> prop_3) | (prop_2 U prop_1)),False
12166,If ( prop_1 ) is equivalent to ( prop_3 ) and also ( prop_2 ) .,prop_2 & (prop_1 <-> prop_3),G((prop_1 <-> prop_3) & prop_2),False
12167,when possible ( prop_1 ) and never ( prop_2 ),F(prop_1 & G!prop_2),G(prop_1 | !prop_1) & G(!prop_2),False
12168,If it is not the case that ( prop_2 ) or else ( prop_3 ) is detected then as a response ( prop_1 ) should be observed .,(!prop_2 | prop_3) -> prop_1,G((!prop_2 | prop_3) -> prop_1),False
12169,"If ( prop_1 ) is equivalent to ( prop_4 ) then ( prop_2 ) , and also ( prop_3 ) .",prop_3 & ((prop_1 <-> prop_4) -> prop_2),G((prop_1 <-> prop_4) -> (prop_2 & prop_3)),False
12170,"If (prop_1) continues to happen until (prop_3) occurs, then when (prop_4) happens, (prop_2) should also be true.",(prop_1 U prop_3) -> (prop_4 -> prop_2),G((prop_1 U prop_3) -> (prop_4 -> prop_2)),False
12171,"If ( prop_3 ) happens and continues to happen until ( prop_2 ) , and also ( prop_1 ) , and ( prop_4 ) .",prop_1 & prop_4 & (prop_3 U prop_2),G((prop_3 U prop_2) & prop_1 & prop_4),False
12172,"when whenever ( prop_1 ) , forever ( prop_2 )",F prop_1 -> G prop_2,G(prop_1 -> G(prop_2)),False
12173,"If at some point ( prop_4 ) or ( prop_1 ) happens and this scenario continues until at some other point ( prop_3 ) is detected , then ( prop_2 ) .",((prop_1 | prop_4) U prop_3) -> prop_2,G(((prop_4 | prop_1) U prop_3) -> prop_2),False
12174,Eventually do prop_1 but never do prop_2,F prop_1 & G!prop_2,F prop_1 & G! prop_2,True
12175,Keep ( prop_2 ) and ( prop_4 ) happening until both ( prop_1 ) and ( prop_3 ) occur at the same time.,(prop_2 & prop_4) U (prop_1 & prop_3),(prop_2 & prop_4) U (prop_1 & prop_3),True
12176,"If both (prop_2) and (prop_1) happen, then eventually (prop_3) must happen as well.",(prop_1 & prop_2) -> F prop_3,G((prop_2 & prop_1) -> F(prop_3)),False
12177,don't ( prop_1 ) and repeatedly ( prop_2 ),!(prop_1 & GF prop_2),G(!prop_1) & G F prop_2,False
12178,The scenario in which at some point ( prop_3 ) or ( prop_2 ) then ( prop_4 ) is equivalent to the scenario in which ( prop_1 ) .,prop_1 <-> ((prop_2 | prop_3) -> prop_4),G((F(prop_3 | prop_2) -> prop_4) <-> prop_1),False
12179,"If there will exist a certain moment in the future , at which ultimately ( prop_3 ) , and till then ( prop_2 ) , then the following condition is true : there ought to finally exist a time in the future before the end of the execution , after which in the future before the simulation ends , ( prop_1 ) .",G((prop_3 U prop_2) -> FG prop_1),G((prop_2 U prop_3) -> F(prop_1)),False
12180,"Eventually, make sure that (prop_1) happens, and in the meantime, ensure that both (prop_3) and (prop_2) happen together.",prop_2 & prop_3 & F prop_1,F(prop_1 & (prop_3 & prop_2)),False
12181,The scenario in which (prop_4) happens until (prop_3) happens is equivalent to the scenario in which (prop_1) is equivalent to (prop_2) .,(prop_1 <-> prop_2) <-> (prop_4 U prop_3),(prop_4 U prop_3) <-> (prop_1 <-> prop_2),True
12182,do not ( prop_1 ) and at some time ( prop_2 ),!(prop_1 & F prop_2),G(!prop_1) & F(prop_2),False
12183,"Globally , while ( prop_3 ) , or ( prop_2 ) then the condition that ( prop_1 ) .",G((prop_2 | prop_3) -> !F prop_1),G((prop_3 | prop_2) -> prop_1),False
12184,do not ( prop_1 ) or ( prop_2 ),!(prop_1 | prop_2),G(!(prop_1 | prop_2)),False
12185,"If (prop_3) is true, then (prop_2) should be true as well and if (prop_4) is true if and only if (prop_1) should be true; these two should be equivalent .",(prop_3 -> prop_2) <-> (prop_1 <-> prop_4),G((prop_3 -> prop_2) <-> (prop_4 <-> prop_1)),False
12186,(prop_1).,prop_1,G prop_1,False
12187,"Either (prop_3) or (prop_1), and make sure (prop_2) happens .",(prop_1 | prop_3) & F prop_2,G((prop_3 | prop_1) & F(prop_2)),False
12188,never ( prop_1 ) and ( prop_2 ),G(!prop_1 & prop_2),G(!(prop_1 & prop_2)),False
12189,at any time ( prop_1 ) and do not ( prop_2 ),F(prop_1 & !prop_2),G(prop_1 & !prop_2),False
12190,"( prop_2 ) and ( prop_4 ) should happen at the same time , and if ( prop_3 ) then ( prop_1 ) happens .",prop_2 & prop_4 & (prop_3 -> prop_1),G((prop_2 & prop_4) & (prop_3 -> prop_1)),False
12191,"if repeatedly ( prop_1 ) , when possible ( prop_2 )",GF prop_1 -> F prop_2,G(prop_1 -> F(prop_2)),False
12192,never ( prop_1 ) until do not ( prop_2 ),G(!prop_1 U !prop_2),G(!prop_1 U !prop_2),True
12193,"For each time instant in the future ( prop_1 ) should be equivalent to ( prop_2 ) , and also ( prop_3 ) .",prop_3 & G(prop_1 <-> prop_2),G((prop_1 <-> prop_2) & prop_3),False
12194,"It is required that ( prop_2 ) and ( prop_3 ) must be detected at the same time in the future , which is equivalent to the scenario that ( prop_1 ) .",prop_1 <-> F(prop_2 & prop_3),G(F(prop_2 & prop_3) <-> prop_1),False
12195,"If ( prop_1 ) is equivalent to ( prop_3 ), then ( prop_2 ) should not happen.",(prop_1 <-> prop_3) -> !prop_2,G((prop_1 <-> prop_3) -> !prop_2),False
12196,"(prop_2) and (prop_3) should happen at the same time, and (prop_1) should not happen .",!prop_1 & prop_2 & prop_3,G((prop_2 & prop_3) & !prop_1),False
12197,If ( prop_3 ) and ( prop_4 ) or ( prop_1 ) then ( prop_2 ) .,(prop_1 | (prop_3 & prop_4)) -> prop_2,G(((prop_3 & prop_4) | prop_1) -> prop_2),False
12198,"If ( prop_3 ) is always true, then the scenario in which ( prop_2 ) happens is equivalent to the scenario in which ( prop_1 ) happens.",G prop_3 -> (prop_1 <-> prop_2),G(prop_3) -> G(prop_2 <-> prop_1),False
12199,"If (prop_1), then (prop_2), or else (prop_4) is equivalent to (prop_3) .",(prop_1 -> prop_2) | (prop_3 <-> prop_4),G((prop_1 -> prop_2) <-> (prop_4 <-> prop_3)),False
12200,"If it is not the case that ( prop_3 ) or ( prop_2 ) , then ( prop_1 ) .",!(prop_2 | prop_3) -> prop_1,G(!(prop_3 | prop_2) -> prop_1),False
12201,It is equivalent to have (prop_2) and (prop_3) happen at the same time to have (prop_1) happen finally .,(prop_2 & prop_3) <-> F prop_1,G((prop_2 & prop_3) <-> F prop_1),False
12202,"If you do not do (prop_2) or if you do (prop_1), then make sure to do (prop_3) .",(prop_1 | !prop_2) -> F prop_3,G((!prop_2 | prop_1) -> prop_3),False
12203,"Either (prop_1) and (prop_3) happen at the same time, or else (prop_4) is equivalent to (prop_2) .",(prop_2 <-> prop_4) | (prop_1 & prop_3),G((prop_1 & prop_3) | (prop_4 <-> prop_2)),False
12204,(prop_3) until (prop_2). (prop_1).,prop_1 & (prop_3 U prop_2),(prop_3 U prop_2) & prop_1,True
12205,"If ( prop_1 ) happens and continues to happen until ( prop_2 ) or ( prop_3 ) , and also ( prop_4 ) .",prop_4 & (prop_3 | (prop_1 U prop_2)),G((prop_1 U (prop_2 | prop_3)) & prop_4),False
12206,never ( prop_1 ) and never ( prop_2 ),G(!prop_1 & G!prop_2),G! prop_1 & G! prop_2,True
12207,never ( prop_1 ) or never ( prop_2 ),G(!prop_1 | G!prop_2),G(!prop_1) | G(!prop_2),False
12208,"If ( prop_4 ) then ( prop_2 ) , or else ( prop_3 ) , or else ( prop_1 ) .",prop_1 | prop_3 | (prop_4 -> prop_2),G((prop_4 -> prop_2) | (prop_3) | (prop_1)),False
12209,"The scenario in which ( prop_2 ) happens and as a result ( prop_4 ) happens and this happens until ( prop_1 ) , the above condition is equivalent to ( prop_3 ) .",prop_3 <-> ((prop_2 -> prop_4) U prop_1),((prop_2 & prop_4) U prop_1) <-> prop_3,False
12210,"It is not the case that ( prop_2 ) happens until ( prop_1 ) , or else ( prop_3 ) .",prop_3 | !(prop_2 U prop_1),!(prop_2 U prop_1) | prop_3,True
12211,"If not (prop_3), then (prop_4), otherwise while (prop_5), do (prop_1) or (prop_2).",(!prop_3 -> prop_4) | (prop_5 -> (prop_1 | prop_2)),G(!prop_3 -> prop_4) & G(prop_3 -> (prop_5 R (!prop_1 & !prop_2))),False
12212,do not ( prop_1 ) or at any time ( prop_2 ),!(prop_1 | F prop_2),G(!prop_1 & !prop_2),False
12213,"(prop_1) should be equivalent to (prop_2), or always do (prop_3) .",(prop_1 <-> prop_2) | G prop_3,G((prop_1 <-> prop_2) | prop_3),False
12214,The negation of ( prop_2 ) is equivalent to the scenario where ( prop_1 ) is equivalent to ( prop_3 ).,!prop_2 <-> (prop_1 <-> prop_3),!prop_2 <-> (prop_1 <-> prop_3),True
12215,(prop_1) does not happen if and only if (prop_3) then (prop_2) .,!prop_1 <-> (prop_3 -> prop_2),G(!prop_1 <-> (prop_3 -> prop_2)),False
12216,"If (prop_2), then (prop_4), and if (prop_3), then (prop_1) .",(prop_2 -> prop_4) & (prop_3 -> prop_1),G((prop_2 -> prop_4) & (prop_3 -> prop_1)),False
12217,Do not (prop_1) at this point!,!prop_1,!prop_1,True
12218,"If it is globally the case that whenever ( prop_2 ) is observed then ( prop_1 ) , and then ( prop_3 ) can be implied .",G(prop_2 -> prop_1) -> prop_3,G((prop_2 -> prop_1) -> prop_3),False
12219,"It is required that (prop_1) and (prop_4) both happen, and that (prop_2) is equivalent to (prop_3) .",prop_1 & prop_4 & (prop_2 <-> prop_3),G((prop_1 & prop_4) & (prop_2 <-> prop_3)),False
12220,( prop_2 ) or ( prop_1 ) or ( prop_3 ) or ( prop_4 ) .,prop_1 | prop_2 | prop_3 | prop_4,G(prop_2 | prop_1 | prop_3 | prop_4),False
12221,"The scenario that ( prop_3 ) should be detected whenever ( prop_2 ) or the event that ( prop_4 ) is observed , and at the same time ( prop_1 ) should be true .",prop_1 & ((prop_2 | prop_3) -> prop_4),G((prop_2 | prop_4) -> (prop_3 & prop_1)),False
12222,"If ( prop_1 ) then ( prop_3 ) happens and also ( prop_2 ) , is equivalent to ( prop_4 ) .",prop_4 <-> (prop_2 & (prop_1 -> prop_3)),G((prop_1) -> ((prop_3) & (prop_2))) <-> (prop_4),False
12223,"If it is not the case that ( prop_3 ) then ( prop_2 ) happens , or else ( prop_1 ) .",prop_1 | !(prop_3 -> prop_2),G(!prop_3 -> (prop_2 | prop_1)),False
12224,"At some point in the future ( prop_2 ) should happen and then ( prop_3 ) , or else ( prop_1 ) .",prop_1 | F(prop_2 -> prop_3),F(prop_2 & F(prop_3)) | prop_1,False
12225,"For each time instant ( prop_1 ) and ( prop_2 ) should be detected , or else ( prop_3 ) .",prop_3 | G(prop_1 & prop_2),G((prop_1 & prop_2) -> prop_3),False
12226,"If (prop_1) doesn't happen, then wait for (prop_2) until achieve (prop_3) .",!prop_1 -> (prop_2 U prop_3),G(!prop_1 -> (prop_2 U prop_3)),False
12227,"If ( prop_3 ) is equivalent to ( prop_1 ) and this scenario is continued until ( prop_2 ) is detected , or else ( prop_4 ) .",prop_4 | ((prop_1 <-> prop_3) U prop_2),G((prop_3 <-> prop_1) U prop_2) | prop_4,False
12228,"when always ( prop_1 ) , ( prop_2 )",G prop_1 -> prop_2,G(prop_1 -> prop_2),False
12229,"While ( prop_1 ) , then in response there should exist a certain time instant in the future before the end of the simulation , at which ( prop_2 ) .",G(prop_1 -> F prop_2),G(prop_1 -> F(prop_2)),True
12230,When ( prop_1 ) then the following condition holds : ( prop_2 ) and then this scenario needs to hold in the future .,G(prop_1 -> G prop_2),G(prop_1 -> (prop_2 & G(prop_2))),True
12231,It is always the case that in case that ( prop_2 ) and ( prop_1 ) then in response the condition that without interruption ( prop_3 ) .,G((prop_1 & prop_2) -> !G prop_3),G((prop_2 & prop_1) -> G(prop_3)),False
12232,at any time ( prop_1 ) until forever ( prop_2 ),F(prop_1 U G prop_2),G(prop_1 U prop_2),False
12233,"when never ( prop_1 ) , ( prop_2 )",G!prop_1 -> prop_2,G(!prop_1 -> prop_2),False
12234,It is required that (prop_3) is equivalent to (prop_1) and at some point in the future (prop_2) .,(prop_1 <-> prop_3) & F prop_2,G((prop_3 <-> prop_1) & F prop_2),False
